Year,area,season,lat,lon,hbf,BUM,sets,fleet
1990,S,1,-3,-14,3,0,2,2
1990,N,1,13.5,-22.5,3,4,23,2
1990,N,1,18,-23.5,3,0,8,2
1990,N,1,30.5,-40.5,3,0,1,2
1990,N,1,44.5,-41.5,3,0,9,2
1990,N,1,44.5,-59,3,0,20,2
1990,N,1,41.5,-56.5,3,0,20,2
1990,N,4,41.5,-63.5,3,1,41,2
1990,N,4,41.5,-43.5,3,7,20,2
1990,N,4,43.5,-42.5,3,2,20,2
1990,N,4,44.5,-51,3,0,12,2
1990,N,4,47.5,-39.5,3,0,20,2
1990,N,4,48.5,-44.5,3,0,20,2
1990,N,1,27.5,-58.5,3,1,5,2
1990,N,1,33.5,-31.5,3,0,1,2
1990,N,1,30.5,-58.5,3,6,20,2
1990,N,1,37.5,-37.5,3,6,41,2
1990,S,1,-8.5,-12.5,3,15,19,2
1990,N,1,3.5,-17.5,3,1,1,2
1990,N,1,29.5,-13.5,3,7,51,2
1990,N,1,31.5,-22.5,3,1,15,2
1990,N,1,32.5,-55.5,3,3,20,2
1990,N,1,37.5,-17.5,3,1,31,2
1990,S,2,-33.5,-51.5,3,7,22,2
1990,N,2,32.5,-19.5,3,2,20,2
1990,N,2,34,-17.5,3,1,20,2
1990,N,2,38.5,-16.5,3,0,20,2
1990,N,2,36.5,-31.5,3,0,1,2
1990,S,2,-32.5,-51.5,3,2,5,2
1990,N,2,37.5,-20.5,3,0,3,2
1990,N,2,5.5,-18.5,3,1,1,2
1990,S,3,-36.5,-11.5,3,0,9,2
1990,N,3,12.5,-29.5,3,0,1,2
1990,N,3,2,-6.5,3,0,2,2
1990,S,3,-26.5,14.5,3,0,7,2
1991,N,1,41.5,-62.5,3,0,87,2
1991,N,4,41.5,-41.5,3,4,20,2
1991,N,4,49.5,-39.5,3,0,20,2
1991,N,4,46.5,-41.5,3,0,20,2
1991,N,4,46.5,-44.5,3,0,20,2
1991,N,4,43.5,-43.5,3,1,20,2
1991,N,4,42.5,-47.5,3,1,44,2
1991,N,4,42.5,-54.5,3,1,20,2
1991,N,4,49.5,-39.5,3,0,20,2
1991,N,4,48.5,-39.5,3,0,20,2
1991,S,1,-27,5.5,3,0,2,2
1991,N,1,37.5,-28.5,3,0,48,2
1991,S,1,-34.5,17.5,3,0,1,2
1991,S,1,-35.5,0.5,3,0,3,2
1991,N,1,32.5,-53.5,3,11,35,2
1991,S,2,-31,13,3,1,4,2
1991,N,2,33.5,-11.5,3,0,20,2
1991,N,2,34.5,-15.5,3,0,1,2
1991,N,2,35.5,-12.5,3,1,20,2
1991,N,2,39.5,-18.5,3,0,20,2
1991,S,3,-32.5,-36.5,3,0,3,2
1991,S,3,-38.5,-3,3,0,20,2
1991,S,3,-31.5,11.5,3,1,11,2
1992,N,1,30.5,-33.5,3,0,1,2
1992,N,1,44.5,-51.5,3,0,18,2
1992,N,4,42.5,-56.5,3,2,16,2
1992,S,4,-16.5,8.5,3,0,6,2
1992,N,4,47.5,-37.5,3,2,48,2
1992,N,4,44,-52.5,3,0,20,2
1992,N,1,42.5,-38.5,3,1,24,2
1992,S,1,-27.5,-12.5,3,0,1,2
1992,S,1,-26.5,1.5,3,4,23,2
1992,N,2,30.5,-24.5,3,7,20,2
1992,N,2,34.5,-9.5,3,2,20,2
1992,N,2,32.5,-38,3,2,8,2
1992,N,2,39.5,-18.5,3,0,20,2
1992,S,3,-18.5,2.5,3,0,3,2
1992,N,3,42.5,-52.5,3,0,5,2
1993,N,1,12.5,-17.5,3,0,6,2
1993,N,1,12.5,-31.5,3,5,8,2
1993,N,4,39,-42.5,3,0,4,2
1993,N,4,37,-42.5,3,1,12,2
1993,N,4,43,-42.5,3,0,8,2
1993,N,4,40.5,-53.5,3,4,20,2
1993,N,1,37.5,-27,3,1,26,2
1993,S,2,-20.5,0.5,3,0,1,2
1993,S,2,-31.5,0.5,3,1,1,2
1993,S,2,-37.5,12,3,0,8,2
1993,S,2,-8,2,3,0,4,2
1993,N,2,33.5,-21.5,3,1,20,2
1993,N,2,33,-27,3,1,6,2
1993,N,2,40.5,-36.5,3,0,1,2
1993,N,2,32.5,-28,3,2,26,2
1993,S,3,-27.5,11.5,3,0,3,2
1993,S,3,-36.5,-7.5,3,0,28,2
1993,N,3,32.5,-26,3,1,6,2
1994,N,1,43.5,-60.5,3,0,17,2
1994,N,4,17.5,-17.5,3,3,31,2
1994,N,4,42.5,-52.5,3,1,38,2
1994,N,4,41.5,-62.5,3,1,25,2
1994,N,4,45.5,-42.5,3,0,3,2
1994,N,1,37.5,-55.5,3,1,6,2
1994,N,1,37.5,-27.5,3,2,48,2
1994,S,2,-35.5,-39.5,3,0,3,2
1994,N,2,37.5,-21,3,0,20,2
1994,N,2,39.5,-23.5,3,0,20,2
1994,S,2,-33.5,7.5,3,2,21,2
1994,N,2,21.5,-28.5,3,2,3,2
1994,S,2,-16.5,2.5,3,2,5,2
1994,S,2,-31.5,7.5,3,1,7,2
1994,N,2,38,-11.5,3,0,4,2
1994,S,3,-35.5,2.5,3,0,2,2
1994,N,3,40.5,-52.5,3,0,2,2
1995,N,4,33,-36,3,0,4,2
1995,N,4,43.5,-44.5,3,0,5,2
1995,N,2,37.5,-11.5,3,1,20,2
1995,N,2,0.5,-29.5,3,0,1,2
1995,N,2,10.5,-34.5,3,0,3,2
1995,N,2,33.5,-9.5,3,0,20,2
1995,N,2,35.5,-14.5,3,0,20,2
1995,N,2,35.5,-13.5,3,1,20,2
1995,N,2,39.5,-12.5,3,0,20,2
1995,S,2,-4,-12,3,0,2,2
1995,N,2,27.5,-20.5,3,0,1,2
1995,N,3,32,-32,3,1,2,2
1996,S,1,-7.5,-18.5,3,34,20,2
1996,N,4,23.5,-21.5,3,8,20,2
1996,N,4,21.5,-20.5,3,4,20,2
1996,S,4,-33.5,16.5,3,0,7,2
1996,S,4,-9.5,-17,3,14,20,2
1996,S,4,-7.5,-17,3,18,20,2
1996,N,4,11.5,-19,3,1,20,2
1996,N,4,14.5,-21,3,1,14,2
1996,N,4,22.5,-18.5,3,11,72,2
1996,N,4,47.5,-35.5,3,1,20,2
1996,N,4,48.5,-41.5,3,0,20,2
1996,N,4,46.5,-41.5,3,1,20,2
1996,S,4,-19.5,3.5,3,6,20,2
1996,S,4,-5.5,-0.5,3,1,4,2
1996,N,4,11.5,-28.5,3,3,20,2
1996,N,4,11.5,-27.5,3,2,20,2
1996,S,1,-13.5,3.5,3,3,20,2
1996,S,2,-40.5,8.5,3,0,20,2
1996,S,2,-44.5,3.5,3,0,20,2
1996,S,2,-41.5,4.5,3,0,20,2
1996,S,3,-19.5,10.5,3,0,20,2
1997,S,1,-8.5,-14.5,3,20,20,2
1997,N,1,36.5,-21.5,3,1,20,2
1997,S,2,-6.5,-8.5,3,5,20,2
1997,N,2,34.5,-8.5,3,2,59,2
1997,N,2,39.5,-11,3,1,16,2
1997,S,3,-17.5,10.5,3,1,42,2
1997,N,3,12.5,-27.5,3,5,46,2
1997,N,3,14.5,-41.5,3,30,20,2
1997,N,3,12.5,-22.5,3,9,82,2
1997,N,3,17.5,-22.5,3,7,28,2
1997,N,3,27.5,-22.5,3,15,28,2
1998,S,4,-16.5,6.5,3,1,20,2
1998,S,4,-15.5,6.5,3,1,20,2
1998,S,4,-19.5,9.5,3,0,20,2
1998,S,4,-18.5,6.5,3,0,20,2
1998,S,4,-22.5,2.5,3,0,2,2
1998,N,4,47.5,-43.5,3,0,48,2
1998,N,4,22.5,-27.5,3,13,23,2
1998,S,2,-23,1.5,3,0,4,2
1998,N,2,12.5,-32.5,3,31,83,2
1998,S,2,-43.5,0.5,3,0,20,2
1998,S,2,-40.5,1.5,3,0,20,2
1998,S,2,-40.5,3.5,3,0,20,2
1998,S,2,-44.5,4.5,3,0,20,2
1998,S,2,-47.5,16.5,3,0,11,2
1998,N,2,12.5,-23.5,3,3,20,2
1998,S,3,-16.5,10.5,3,0,20,2
1998,S,3,-15.5,7,3,1,20,2
1998,N,3,12.5,-38.5,3,0,1,2
1999,S,1,-6.5,-1.5,3,2,20,2
1999,S,1,-8.5,-2.5,3,3,20,2
1999,S,4,-35.5,17.5,3,0,1,2
1999,S,4,-9.5,0.5,3,2,20,2
1999,S,4,-5.5,3.5,3,3,20,2
1999,S,1,-13.5,-8.5,3,10,20,2
1999,N,1,13.5,-31.5,3,5,20,2
1999,N,1,6.5,-28.5,3,12,20,2
1999,N,1,5.5,-32.5,3,13,20,2
1999,N,2,6.5,-27.5,3,5,20,2
1999,S,2,-43.5,-3.5,3,0,20,2
1999,S,2,-41.5,-2.5,3,0,20,2
1999,S,2,-9.5,-21.5,3,24,20,2
1999,S,3,-7.5,-3.5,3,3,17,2
1999,S,3,-36.5,12.5,3,0,13,2
1999,S,3,-29.5,7.5,3,0,20,2
1999,N,3,20.5,-20.5,3,2,5,2
2000,S,4,-32.5,-48.5,3,1,12,2
2000,S,4,-2.5,-27.5,3,21,34,2
2000,S,4,-0.5,-1.5,3,1,14,2
2000,N,4,12.5,-27.5,3,13,59,2
2000,N,4,10.5,-38.5,3,11,20,2
2000,N,4,45.5,-49.5,3,0,20,2
2000,S,2,-15.5,9.5,3,0,6,2
2000,S,2,-43.5,9.5,3,0,20,2
2000,S,2,-42.5,7.5,3,0,20,2
2000,S,2,-40.5,6.5,3,0,20,2
2000,S,2,-44.5,8.5,3,0,20,2
2000,N,2,12.5,-18.5,3,0,31,2
2000,N,3,18.5,-27.5,3,8,20,2
2001,N,1,2.5,-26.5,3,11,20,2
2001,S,1,-4.5,-3.5,3,1,20,2
2001,N,2,31.5,-56.5,3,9,20,2
2001,N,2,26.5,-37.5,3,18,38,2
2001,N,2,32.5,-57.5,3,8,64,2
2002,S,1,-2.5,-7.5,3,10,30,2
2002,N,1,41.5,-43.5,3,2,7,2
2002,S,4,-12.5,7.5,3,1,20,2
2002,S,4,-17.5,6.5,3,1,20,2
2002,S,4,-16.5,6.5,3,0,20,2
2002,N,1,7.5,-23,3,0,20,2
2002,N,2,34.5,-7.5,3,0,2,2
2002,N,2,6.5,-27.5,3,2,20,2
2002,N,3,6,-23,3,1,4,2
2003,S,1,-7.5,1.5,3,0,20,2
2003,N,1,10.5,-31.5,3,1,20,2
2003,N,1,27.5,-71.5,3,8,20,2
2003,N,1,32.5,-71.5,3,16,37,2
2003,S,4,-19.5,6.5,3,1,20,2
2003,S,4,-16.5,8.5,3,0,20,2
2003,S,4,-18.5,6.5,3,1,20,2
2003,S,4,-18.5,7.5,3,1,20,2
2003,S,4,-15.5,6.5,3,0,20,2
2003,S,4,-15.5,7.5,3,0,20,2
2003,S,4,-15.5,8.5,3,1,20,2
2003,S,4,-7.5,10.5,3,2,53,2
2003,S,1,-9.5,-2.5,3,2,20,2
2003,S,1,-7.5,-1.5,3,1,20,2
2003,S,1,-8.5,-12.5,3,15,20,2
2003,S,1,-9.5,-1.5,3,2,20,2
2003,N,1,26.5,-21.5,3,3,11,2
2003,N,2,17.5,-29.5,3,2,5,2
2003,N,2,34.5,-10.5,3,0,1,2
2003,S,2,-1.5,-22.5,3,4,13,2
2003,N,2,39.5,-14.5,3,0,5,2
2003,S,3,-19,-4,3,2,4,2
2003,S,3,-8.5,8.5,3,0,3,2
2003,N,3,14,-78.5,3,7,6,2
2003,N,3,24.5,-25.5,3,3,3,2
2004,N,1,42.5,-48.5,3,0,20,2
2004,N,4,15.5,-19.5,3,0,20,2
2004,N,4,19.5,-17.5,3,0,12,2
2004,N,4,21.5,-23,3,1,4,2
2004,N,4,45.5,-19.5,3,0,20,2
2004,N,4,41.5,-43.5,3,1,20,2
2004,S,1,-9.5,-7.5,3,8,20,2
2004,S,1,-11.5,-1.5,3,4,17,2
2004,N,3,15.5,-29.5,3,4,20,2
2004,N,3,15.5,-25.5,3,1,20,2
2004,N,3,18.5,-32.5,3,20,74,2
2004,N,3,4.5,-23,3,8,20,2
2004,N,3,4.5,-20.5,3,0,1,2
2005,N,1,8.5,-24.5,3,1,20,2
2005,N,4,49.5,-34,3,0,20,2
2005,S,4,-17.5,8,3,0,20,2
2005,N,4,46.5,-28.5,3,0,20,2
2005,N,1,27.5,-31.5,3,17,37,2
2005,S,2,-7.5,-3.5,3,1,3,2
2005,N,3,17.5,-31,3,12,20,2
2005,N,3,19.5,-33.5,3,12,20,2
2005,N,3,7.5,-22.5,3,4,23,2
2006,S,1,-8.5,-1.5,3,1,20,2
2006,N,1,1.5,-7.5,3,3,40,2
2006,N,1,25.5,-70.5,3,8,20,2
2006,S,4,-18.5,7.5,3,0,20,2
2006,S,4,-19.5,9.5,3,0,20,2
2006,S,4,-18.5,1.5,3,0,7,2
2006,S,1,-4.5,-1.5,3,2,20,2
2006,S,1,-3.5,-4.5,3,1,20,2
2006,N,1,7.5,-22.5,3,4,46,2
2006,N,1,27.5,-47.5,3,2,11,2
2006,N,2,2.5,-17.5,3,1,30,2
2006,N,2,6.5,-21.5,3,3,20,2
2006,S,3,-4.5,10.5,3,2,27,2
2006,S,3,-12.5,11.5,3,0,17,2
2006,S,3,-18.5,9.5,3,0,20,2
2006,S,3,-18.5,8.5,3,0,20,2
2006,N,3,48,-31.5,3,0,2,2
2007,S,1,-8.5,-0.5,3,0,20,2
2007,N,1,13.5,-38,3,4,14,2
2007,N,1,42.5,-52.5,3,0,44,2
2007,S,4,-10.5,12.5,3,0,17,2
2007,N,4,47.5,-10.5,3,0,20,2
2007,S,4,-10.5,12.5,3,0,2,2
2007,S,4,-11.5,10.5,3,1,20,2
2007,S,4,-18.5,8.5,3,0,20,2
2007,N,1,43.5,-57.5,3,0,8,2
2007,S,2,-13.5,7,3,0,20,2
2007,S,2,-3.5,6.5,3,1,20,2
2007,S,2,-3.5,9.5,3,0,20,2
2007,S,2,-0.5,8.5,3,0,11,2
2007,N,2,5.5,-26.5,3,3,20,2
2007,S,3,-12.5,7.5,3,1,30,2
2007,S,3,-5.5,9.5,3,1,16,2
2007,N,3,17.5,-18.5,3,1,46,2
2007,N,3,2.5,-16.5,3,3,32,2
2007,S,3,-2.5,2.5,3,3,53,2
2007,N,3,47.5,-18.5,3,1,20,2
2008,S,4,-3.5,1.5,3,2,20,2
2008,S,4,-18.5,7.5,3,3,20,2
2008,S,4,-18.5,8.5,3,2,20,2
2008,S,1,-11.5,-3.5,3,1,20,2
2008,N,1,13.5,-27.5,3,2,20,2
2008,N,1,8.5,-31.5,3,2,20,2
2008,N,1,5.5,-28.5,3,3,20,2
2008,N,1,7.5,-27.5,3,2,20,2
2008,S,2,-6.5,7.5,3,0,20,2
2008,S,2,-0.5,6.5,3,4,20,2
2008,N,2,3.5,5.5,3,2,20,2
2008,N,2,34.5,-9.5,3,0,20,2
2008,N,2,34.5,-7.5,3,0,20,2
2008,N,2,15.5,-19.5,3,2,20,2
2008,S,3,-37.5,18.5,3,1,20,2
2008,N,3,41.5,-53,3,0,4,2
2008,N,3,2.5,-17.5,3,9,71,2
2009,S,4,-18.5,8.5,3,1,20,2
2009,N,4,16.5,-33.5,3,4,20,2
2009,N,4,19.5,-30.5,3,2,8,2
2009,S,1,-5.5,-2.5,3,2,20,2
2009,N,1,12.5,-27.5,3,3,20,2
2009,N,1,9.5,-24.5,3,2,20,2
2009,N,1,9.5,-23.5,3,0,20,2
2009,N,2,11.5,-26.5,3,0,20,2
2009,N,2,13.5,-38.5,3,7,20,2
2009,N,2,14.5,-36,3,1,14,2
2009,N,2,17.5,-27.5,3,6,41,2
2009,N,2,32.5,-27.5,3,0,10,2
2009,S,2,-33.5,13.5,3,0,13,2
2009,S,2,-35.5,-51.5,3,0,7,2
2009,S,2,-8,-8.5,3,1,6,2
2010,S,1,-3.5,-7.5,3,0,7,2
2010,S,4,-8.5,11.5,3,0,20,2
2010,S,4,-8.5,10.5,3,0,20,2
2010,S,4,-8.5,10.5,3,0,20,2
2010,N,4,17.5,-19.5,3,1,20,2
2010,N,4,16.5,-26.5,3,4,20,2
2010,N,4,17.5,-33.5,3,8,20,2
2010,N,4,18,-33,3,9,20,2
2010,N,1,13.5,-32.5,3,4,20,2
2010,N,1,8.5,-16.5,3,0,20,2
2010,S,1,-7.5,2.5,3,4,55,2
2010,N,2,12.5,-72.5,3,8,20,2
2010,S,2,-0.5,7.5,3,4,20,2
2010,N,2,19.5,-19.5,3,0,20,2
2010,N,2,16.5,-19.5,3,0,20,2
2010,N,2,6.5,-43,3,8,20,2
2010,S,3,-22.5,-13.5,3,5,18,2
2011,N,1,9.5,-25.5,3,0,3,2
2011,S,4,-12.5,11.5,3,0,20,2
2011,S,1,-3,-22,3,1,2,2
2011,N,2,2.5,6.5,3,4,21,2
2011,S,3,-38.5,-53.5,3,0,20,2
2011,S,3,-35.5,-53.5,3,1,20,2
2011,N,3,12.5,-27.5,3,0,20,2
2011,S,3,-15.5,7.5,3,0,20,2
2011,S,3,-18.5,5.5,3,0,20,2
2011,S,3,-0.5,1.5,3,0,9,2
2011,S,3,-14.5,7.5,3,0,3,2
2012,S,1,-10.5,-1.5,3,0,20,2
2012,S,4,-8.5,-18.5,3,2,20,2
2012,S,4,-0.5,6.5,3,2,20,2
2012,N,4,43.5,-52,3,0,20,2
2012,S,2,-32.5,12.5,3,2,20,2
2012,S,2,-31,12.5,3,1,20,2
2012,N,3,0.5,6.5,3,2,20,2
2013,N,4,7.5,-28.5,3,3,19,2
2013,S,1,-11.5,2.5,3,0,20,2
2013,S,1,-13.5,-3.5,3,2,20,2
2013,N,1,5.5,-17.5,3,4,20,2
2013,S,2,-5.5,8.5,3,3,20,2
2013,S,3,-12.5,10.5,3,0,20,2
2013,S,3,-42.5,12.5,3,0,7,2
2014,S,1,-7.5,-12.5,3,8,39,2
2014,N,4,48.5,-47.5,3,0,55,2
2014,S,4,-9.5,1.5,3,0,20,2
2014,S,4,-7.5,3.5,3,1,20,2
2014,S,4,-6.5,3.5,3,0,20,2
2014,S,4,-5.5,3.5,3,0,14,2
2014,N,1,9.5,-21.5,3,0,20,2
2014,S,1,-12.5,7.5,3,0,20,2
2014,S,1,-11.5,6.5,3,0,20,2
2014,S,2,-41.5,-12.5,3,0,9,2
2014,S,2,-42.5,-2.5,3,0,20,2
2014,S,3,-9.5,11.5,3,0,20,2
2014,S,3,-6.5,10.5,3,1,20,2
2015,S,1,-8.5,-0.5,3,0,20,2
2015,S,1,-7.5,-1,3,3,20,2
2015,S,1,-7.5,-7.5,3,10,45,2
2015,N,1,1.5,-22.5,3,2,33,2
2016,S,1,-8,-22.5,3,2,2,2
2016,N,4,13.5,-21.5,3,0,15,2
2016,N,4,5.5,-22.5,3,3,20,2
2016,S,2,-7,-28,3,3,8,2
